mesto,id_tekmovalca,tocke 
9,2022,245.9
10,4025,238.5
11,4889,236.0
12,5253,235.6
13,5040,230.9
14,5435,230.4
15,5494,229.9
16,2813,225.1
17,5564,223.6
18,6342,222.8
19,5676,222.5
20,5288,221.9
21,5064,220.5
22,4367,218.8
23,4325,218.7
24,5262,217.2
25,4259,217.0
26,2927,210.7
27,2987,208.1
28,4141,204.6
29,2928,201.8
30,5326,198.5
31,1995,101.4
32,5429,99.9
32,5723,99.9
34,2530,98.7
35,2708,98.0
36,5039,97.4
37,5181,95.7
38,4880,94.7
39,1984,94.5
40,5521,93.7
41,5168,93.4
42,5219,93.3
43,4186,91.9
44,5026,91.6
45,5695,90.0
46,5284,89.7
47,6679,87.6
48,2874,86.5
49,2947,84.9
50,5796,80.4
1,4197,270.3
2,5987,269.3
3,4801,252.4
4,5658,247.5
5,5972,246.8
6,5497,244.5
7,4321,242.9
8,6342,234.6
9,2022,233.4
10,5064,230.4
11,4259,229.8
12,4025,221.8
13,5253,221.4
14,4325,220.0
15,5564,219.7
16,4646,217.9
17,5796,216.3
18,5288,212.1
19,5435,211.5
20,5040,211.0
21,2530,207.8
22,5039,207.5
23,4889,206.1
24,2708,203.1
25,5429,202.1
26,2927,199.6
27,5219,198.8
28,1984,198.7
29,5284,192.1
30,1995,145.4
31,2928,97.9
32,5723,97.8
33,5181,97.6
34,4141,96.6
35,5676,96.0
35,5521,96.0
37,6098,95.9
38,2813,93.9
39,4880,93.6
40,2947,93.2
41,4367,91.8
42,2987,90.8
43,5494,90.0
44,5026,87.8
45,5168,86.3
46,5298,82.8
47,3090,81.6
48,5262,79.4
49,5590,72.4
50,6008,71.7
1,4197,299.4
2,5497,288.0
3,5658,285.8
4,4321,282.0
5,4801,281.0
6,2022,279.9
7,5040,278.1
8,4889,275.2
9,4325,269.7
10,5987,267.5
11,5972,267.2
12,5253,263.1
13,5676,255.6
14,5181,255.5
15,5288,254.7
16,6342,253.4
17,5064,252.7
18,4259,252.1
19,4025,250.0
20,2928,249.2
21,4646,246.9
22,5494,245.6
23,5451,245.4
24,2927,245.0
25,4367,244.9
26,5039,240.4
27,1984,238.7
28,5174,237.8
29,2708,235.0
30,5438,233.1
31,2530,117.3
32,5262,117.0
33,5435,116.7
34,5326,116.5
35,5521,115.8
36,5564,113.8
37,5429,113.5
38,2918,113.1
39,5396,112.7
40,2813,110.0
41,5796,107.1
42,6679,106.7
43,2987,105.1
44,4186,103.6
45,5119,102.0
46,5193,95.8
47,5219,93.8
48,5360,93.7
49,5168,91.2
50,5284,42.4
1,5972,285.2
2,4321,274.8
3,4801,273.3
4,4259,272.8
5,5497,271.9
6,5987,270.4
7,5658,269.8
8,5564,266.1
9,5288,265.6
10,5040,265.5
11,2022,262.1
12,4889,259.7
13,2927,255.4
14,4367,253.9
15,5253,252.8
16,4025,251.5
17,5451,249.5
18,4325,245.5
19,5064,242.2
20,5435,240.9
21,5326,240.7
22,6342,240.5
23,2928,239.4
24,2813,233.3
25,5174,232.3
26,5796,231.2
27,5039,230.3
28,5521,229.4
29,5494,227.8
30,5284,212.0
31,5142,116.5
32,5676,115.3
33,1984,113.7
34,5193,113.4
35,5181,112.6
36,4646,111.1
37,2530,110.0
38,5396,109.1
39,5262,108.3
40,5119,107.2
41,2987,107.1
42,5438,105.6
43,6194,100.2
44,5168,96.9
45,2918,96.7
46,5026,92.6
47,2947,91.8
48,3090,78.7
1,5658,438.8
2,5972,424.3
3,2022,395.5
4,4197,381.9
5,5174,375.9
6,2813,371.2
7,5181,367.0
8,4259,360.6
9,4367,357.0
10,6100,353.9
11,2927,350.1
12,4325,349.7
13,5253,347.5
14,4646,342.7
15,5064,336.3
16,6342,332.1
17,5676,326.1
18,6312,315.3
19,6098,308.9
20,5435,304.1
21,5987,298.3
22,5519,295.3
23,4889,292.2
24,5039,291.9
25,5262,286.1
26,5626,283.2
27,5193,265.2
28,5521,207.4
29,2171,193.8
30,4580,170.1
31,2530,105.6
32,5494,98.1
33,5723,97.0
34,6086,92.4
35,5168,88.7
36,7256,87.0
37,5589,86.1
38,5026,83.8
39,4025,77.8
40,2918,58.6
1,4197,436.7
2,5972,394.0
3,6100,374.6
4,5987,347.2
5,2022,347.0
6,2927,333.4
7,5039,332.6
8,5253,332.3
9,4646,331.1
10,5174,317.5
11,4259,301.7
12,5676,293.8
13,2530,290.0
14,6342,270.2
15,4325,267.7
16,5658,246.9
17,4025,232.9
18,5494,217.6
19,4367,195.3
20,4593,180.0
21,5262,178.7
22,2987,174.6
23,2813,166.8
24,5451,155.4
25,5521,154.5
26,2918,152.5
27,5626,151.2
28,5435,149.8
29,5519,125.8
30,6086,124.5
31,5181,63.5
32,5064,56.9
33,5939,52.9
34,5547,49.1
35,2171,48.7
36,6055,39.9
37,5585,37.3
38,5063,36.8
39,4580,20.0
1,5497,284.5
2,4197,273.2
3,5972,268.0
4,5658,266.2
5,2022,263.2
6,2934,262.5
7,5040,259.2
8,5796,255.6
9,5288,253.0
10,4889,252.9
11,5987,252.7
12,4367,252.0
13,4646,249.8
14,4801,249.3
15,6696,248.7
16,5564,248.4
17,6480,243.7
18,4325,243.4
19,5253,237.8
20,2927,237.7
21,2928,235.0
22,6194,234.9
23,5039,234.8
24,5168,233.6
25,2067,232.4
26,4259,232.2
27,4226,230.1
28,5438,229.5
29,6312,225.8
30,5435,220.9
31,4025,110.9
31,5451,110.9
33,1984,110.5
34,5676,109.8
34,1995,109.8
36,2530,108.4
37,5891,106.8
38,5326,106.5
39,5519,106.3
40,5429,105.6
41,4593,104.0
42,5757,103.4
43,2947,103.1
44,5284,102.6
45,4321,101.5
46,2987,99.8
47,6342,98.5
48,4880,98.2
49,6100,96.9
50,2026,95.9
1,4197,139.3
2,2934,135.9
3,5497,132.5
3,2067,132.5
5,4367,130.0
6,4889,129.8
7,5288,126.9
8,5435,124.7
9,5676,124.0
10,4325,123.9
11,6696,123.7
12,2987,123.5
13,2022,123.2
14,5438,121.8
15,5253,121.1
16,5039,118.9
17,5658,118.7
18,5521,116.3
19,5466,116.1
20,1995,115.9
21,4259,114.5
22,6312,112.8
22,1984,112.8
24,6100,111.7
25,4880,111.6
26,4025,109.6
27,5040,107.9
28,5757,107.0
29,5723,105.0
30,5987,104.7
31,5429,104.0
32,5451,103.1
33,5564,101.8
34,4646,100.4
35,6194,99.7
36,5891,98.7
37,2026,97.5
38,4801,95.6
39,4580,92.5
40,2947,89.3
41,6342,84.3
42,6581,84.1
43,6480,83.7
44,2928,82.0
45,5188,77.0
46,5326,75.8
47,2025,74.0
48,1931,73.0
49,2530,71.6
50,2813,71.2
51,5168,67.5
52,2805,60.0
53,5788,59.3
54,6235,57.4
55,6258,56.2
56,2927,54.6
57,3787,33.0
58,5284,32.2
59,4593,31.5
60,5796,27.1
61,5235,21.8
62,4226,12.7
1,4197,265.3
2,5658,255.1
3,5987,247.2
4,5288,245.3
5,2934,240.1
6,4646,237.6
7,4801,235.7
8,5040,235.2
9,5497,234.0
10,2022,233.3
11,6100,231.9
12,4321,229.1
13,5451,228.0
14,5564,223.1
15,4259,221.5
16,4889,218.1
17,5326,218.0
18,6480,217.8
19,4025,217.3
20,4325,217.1
21,2530,216.2
22,4226,215.2
23,2067,214.1
24,5438,213.3
25,5972,212.7
25,5435,212.7
27,5174,212.3
28,5519,211.3
29,5284,208.1
30,2987,204.6
31,5039,91.2
31,2708,91.2
33,2927,91.0
34,1984,89.7
35,2947,89.6
36,4593,89.0
37,5676,87.7
38,6194,86.9
39,5796,83.8
40,4367,83.7
41,5891,83.6
42,2928,82.6
43,2813,82.3
44,5429,81.3
45,5168,81.0
46,5521,76.5
47,6342,72.2
48,6235,71.4
49,2026,69.9
50,5466,57.4
1,4197,275.7
2,5658,275.4
3,5987,265.3
4,2022,263.2
5,4321,255.9
6,4325,254.8
7,5253,252.4
8,4367,250.5
9,6100,247.5
10,5497,246.5
11,5435,245.2
12,4646,244.9
13,5288,244.6
14,4889,243.5
15,2067,239.6
16,2934,239.4
17,5040,236.6
18,5326,233.0
19,5451,231.9
20,5181,230.0
21,2928,229.6
22,4025,229.2
23,4259,225.4
24,1995,224.2
25,6696,222.8
26,2987,221.8
27,2813,218.4
28,5429,217.4
29,2026,212.9
30,4226,205.0
31,1984,107.0
32,6312,106.4
33,5519,106.3
34,2927,104.9
35,5521,104.0
36,5757,103.4
37,4801,103.1
38,6480,102.2
39,5676,100.2
40,5564,98.1
41,2530,96.3
42,5438,94.3
43,5168,93.5
44,5284,93.0
44,6194,93.0
46,2947,91.7
47,4593,88.0
48,2918,86.0
49,5039,85.5
50,2708,82.4
1,4197,258.9
2,2022,254.9
3,5658,251.5
3,4321,251.5
5,5497,250.8
6,2934,250.4
7,4889,239.2
8,4325,238.3
9,4801,237.6
10,5326,234.9
11,2530,234.5
12,5987,234.2
13,6312,231.9
14,2928,228.5
15,2987,227.0
16,5564,226.7
17,5040,226.0
18,6696,225.0
19,2947,224.2
20,4367,222.3
21,5435,220.8
22,4646,219.8
23,5181,217.7
24,5253,217.5
25,5676,216.7
26,4025,216.6
27,4593,215.1
28,1984,214.7
29,5288,212.6
29,2927,212.6
31,5168,186.8
32,2708,104.0
33,5039,103.8
34,5284,102.4
35,5757,101.6
36,4259,100.6
37,6100,100.4
38,2026,97.0
39,5451,96.5
40,1995,94.7
41,6480,93.4
42,2067,92.3
43,4580,92.2
44,4880,91.7
45,2918,88.1
46,5519,87.6
47,5723,83.7
48,5521,81.3
49,5188,81.2
50,6235,78.1
51,6005,55.6
1,5658,478.5
2,4646,461.9
3,5497,461.8
4,4197,447.7
5,2022,440.7
6,5987,436.3
7,5288,429.1
8,4321,414.9
9,6100,410.5
10,5626,407.8
11,2918,399.7
12,5040,399.0
13,5564,398.2
14,2928,397.5
15,5181,393.5
16,4025,392.7
17,5326,392.6
18,5972,389.8
19,4259,388.9
20,5174,386.4
21,4367,384.1
22,2927,380.4
23,1995,378.4
24,2987,377.6
25,5451,373.7
26,5676,371.2
27,2947,369.8
28,5796,368.0
29,4801,366.1
30,4593,353.7
31,5253,179.0
32,5039,177.6
33,6194,173.9
33,6437,173.9
35,5262,171.7
36,5026,165.6
37,2708,165.3
38,5284,158.9
39,5168,157.9
40,5142,150.4
41,4325,36.7
1,4646,436.4
2,5658,433.6
3,5987,418.2
4,5497,415.7
5,4321,412.5
6,5288,410.1
7,4197,409.9
8,2022,405.5
9,5040,401.0
10,4325,391.5
11,5972,386.7
12,4259,378.4
13,2918,374.6
14,5796,364.1
15,6100,363.3
16,2928,360.2
17,5174,356.7
18,4025,354.4
19,2927,354.1
20,2987,348.2
21,4889,347.2
22,5253,342.9
23,5564,339.2
24,4801,338.4
25,5676,325.6
26,5039,325.0
27,5435,323.0
28,4367,321.2
29,5757,316.3
30,5284,304.7
31,5262,146.2
1,6098,268.7
2,5658,265.6
3,4197,249.5
4,5564,249.4
5,2022,247.2
6,5497,246.4
6,6696,246.4
8,7091,243.2
9,6100,238.1
10,4646,232.5
11,5181,229.0
12,4259,226.9
13,4321,220.5
14,2067,217.8
15,5174,216.4
16,4367,209.1
17,5040,206.5
18,5288,205.8
19,1984,205.7
20,5262,205.6
21,5064,204.4
21,5466,204.4
23,4801,203.7
24,5039,202.0
25,5972,190.1
26,2947,189.2
27,5757,187.1
28,5723,183.0
29,4678,181.7
30,4141,179.4
31,6235,94.3
32,6645,93.9
33,5142,93.7
34,5429,93.2
35,6437,92.7
36,5435,91.6
37,5987,89.7
38,4880,89.1
39,4325,88.1
40,4226,86.9
41,1995,84.7
42,2530,84.5
43,3090,82.7
44,6679,81.5
45,2987,81.3
46,5298,76.1
47,6342,74.5
48,5676,72.0
49,5326,51.1
1,5288,265.4
2,6098,263.0
3,4197,259.5
4,5181,259.2
5,5658,258.7
6,6100,255.0
7,2022,246.6
8,5972,245.8
9,4801,245.5
10,4259,244.2
11,5497,237.6
12,5564,235.3
13,4367,234.0
14,4322,231.8
15,5974,231.4
16,2067,231.1
17,5174,230.9
18,5567,228.8
19,2918,227.4
20,5039,226.5
21,6698,225.9
22,5326,223.6
23,4321,222.9
24,1984,221.9
25,6437,220.8
26,5253,217.0
27,5142,216.7
28,5891,216.2
29,7091,210.0
30,2987,199.6
31,4678,105.6
32,5064,105.5
33,6696,105.4
34,4226,104.4
35,4325,103.8
36,2947,99.7
36,5396,99.7
38,3090,99.6
38,6084,99.6
40,5466,98.1
41,5262,97.9
42,4141,96.6
43,5109,96.3
44,4646,95.0
45,4963,94.2
46,6645,87.0
47,5521,85.7
48,6912,82.9
49,5796,79.5
50,5757,77.2
1,4197,129.7
2,5181,129.6
3,5174,127.8
4,5497,127.7
5,6342,126.5
6,6098,126.3
7,5757,125.8
8,7091,125.2
8,4801,125.2
10,5039,124.4
11,5658,123.7
12,6100,123.3
13,5288,123.2
14,5040,121.7
15,4321,121.6
16,5564,121.2
17,1984,121.0
18,5298,120.4
19,6437,120.2
20,6696,119.8
21,2067,119.7
22,4322,119.0
23,5326,118.7
24,4226,118.1
25,5168,117.5
26,4259,116.8
27,5521,116.0
28,5064,115.5
29,6235,114.8
30,2022,114.2
31,2928,114.1
32,6734,113.7
33,4367,112.6
33,4325,112.6
35,6645,111.0
36,5924,110.9
37,4678,110.8
38,4646,110.7
39,5262,110.6
40,5451,110.0
41,5972,108.4
42,5396,107.6
43,2805,107.1
44,4186,107.0
45,5293,106.5
46,5466,106.1
47,5626,106.0
48,2530,105.9
49,2026,105.5
50,4880,105.4
51,6671,104.6
52,4141,104.4
53,2987,102.0
54,3090,101.3
55,5435,97.7
56,2947,97.5
56,5142,97.5
58,3787,96.1
59,5796,94.4
60,6258,94.2
61,2025,91.8
62,4580,91.4
63,6194,87.4
64,6312,84.5
65,2708,70.0
66,2918,58.0
1,5181,278.2
2,5658,276.4
3,6100,272.5
4,4801,269.7
5,4197,269.1
6,5564,263.2
7,6696,261.2
8,5288,260.7
9,1984,260.6
10,4322,258.1
10,4226,258.1
12,7091,257.9
13,6098,257.3
14,5497,255.9
15,5974,255.1
16,2067,254.3
17,2022,253.4
18,4367,252.6
19,5262,252.4
20,5040,248.1
21,5064,247.8
22,4259,246.9
22,2928,246.9
24,6342,244.3
25,3090,240.2
26,4646,239.7
27,5039,239.1
28,5466,238.4
29,5521,233.4
30,2918,221.9
31,6437,118.9
32,2987,118.3
33,5429,117.7
34,5298,117.0
35,6645,116.8
36,5142,116.7
37,4141,116.5
37,2530,116.5
39,5435,115.9
40,4325,113.7
41,5723,113.6
41,4678,113.6
43,5396,112.4
44,4186,111.1
45,5451,110.5
46,4880,109.3
47,4321,109.2
48,2026,103.5
49,3787,98.0
1,4197,260.0
2,5658,248.5
3,5974,243.7
4,5174,242.7
5,6100,241.0
6,6098,235.2
7,6437,232.1
8,5181,230.0
9,2928,226.1
10,2067,217.7
11,5564,217.3
12,5972,215.3
13,6696,214.7
14,4801,214.3
15,5298,213.7
16,5435,213.6
17,2987,212.3
18,6645,209.4
19,4325,206.8
20,1984,205.8
21,3090,204.5
22,5497,202.9
23,4322,200.1
24,4226,199.9
25,5142,197.8
26,6342,192.0
27,5262,189.5
28,5288,186.5
29,5757,184.2
30,2947,172.2
31,3787,89.8
32,5039,89.5
33,5963,88.1
34,5723,88.0
35,5237,86.4
36,6235,86.2
36,2918,86.2
38,5585,85.2
39,5429,85.1
40,4186,83.9
41,7252,83.7
42,5064,81.9
43,4963,81.8
44,5326,81.4
45,6194,79.4
46,4646,78.9
47,5626,75.7
48,4880,59.6
49,5466,14.6
1,5658,267.4
2,5288,260.4
3,6100,253.8
4,6437,253.6
5,6098,242.9
6,4321,242.0
7,5435,237.3
8,5972,229.6
9,5181,228.3
10,6696,228.1
11,5174,227.5
12,4197,225.4
13,2067,225.1
14,2928,223.6
15,3090,215.6
16,2918,212.7
17,4325,211.3
18,5298,210.7
19,5326,204.4
20,5974,202.0
21,5142,198.8
22,5262,197.1
23,5723,196.6
24,4186,194.8
25,5064,194.2
26,1984,191.8
27,5497,189.0
28,2874,174.9
29,5626,161.5
30,4646,139.1
31,6235,91.7
32,4801,91.4
33,5757,88.1
34,2947,88.0
35,4226,87.6
36,5706,86.8
37,5466,84.8
38,5585,82.8
39,6151,82.2
40,5237,81.7
41,4580,81.4
42,5564,80.2
43,3787,77.5
44,6342,74.2
45,4880,71.6
46,6645,71.0
47,5429,69.8
48,7252,67.2
49,6510,38.8
50,4963,32.3
1,5658,297.1
2,7091,283.5
3,2022,273.5
4,5564,272.3
5,5181,271.6
6,5972,271.5
7,5497,269.8
8,4197,265.7
9,5288,264.7
10,2928,264.3
11,4801,264.1
12,5974,262.1
13,4141,261.4
14,6100,258.5
15,5174,253.9
16,4226,252.9
17,5064,251.5
18,4259,250.9
19,5039,249.0
20,4321,246.8
21,2067,245.8
22,4322,245.7
23,5262,245.3
24,6437,245.0
25,6098,243.5
26,5521,242.8
27,6698,241.0
28,4646,236.9
29,5723,235.2
30,5435,233.7
31,4678,115.7
32,3090,115.3
33,6235,114.8
34,6696,114.5
35,5142,113.0
36,5219,110.9
37,2918,109.0
38,5924,108.6
39,2947,108.4
40,4186,107.8
41,5326,107.7
42,2530,106.6
43,5626,106.0
44,5451,105.6
45,4325,105.5
46,4367,105.2
47,5585,102.4
48,2805,100.4
49,5396,97.7
1,5658,304.2
2,5288,284.8
3,5181,279.8
4,6100,276.5
5,7091,273.8
6,4197,271.3
7,5564,263.4
8,5497,261.3
9,6696,260.8
10,2022,259.0
11,2928,256.6
12,5039,255.1
13,4801,253.3
14,2067,252.6
15,5262,251.7
16,6098,250.3
17,3090,248.0
18,4141,247.9
19,4226,247.7
20,5521,246.1
21,2918,245.2
22,4367,245.0
23,5723,243.5
24,5064,242.9
24,5585,242.9
26,4321,241.9
27,4186,241.0
28,5326,240.9
29,5174,240.8
30,5298,239.6
31,2947,117.5
32,4322,116.1
33,5974,114.5
34,5142,113.4
35,6235,113.0
36,5396,111.8
37,2530,111.0
38,6698,110.8
39,5435,110.1
40,6437,109.6
41,5757,109.2
42,4325,108.1
43,4646,104.2
44,5168,103.1
45,4259,102.7
46,1984,100.6
47,4678,100.2
48,5451,94.3
49,2805,75.8
1,4197,307.2
2,5288,304.2
3,5658,299.9
4,5972,295.8
5,2022,290.6
6,5181,288.6
7,5497,287.7
8,6100,278.8
9,5564,276.5
10,6098,273.9
11,5974,269.8
12,2067,267.3
13,4226,264.5
14,5262,263.5
15,6696,261.0
16,6437,254.3
17,2987,251.4
18,4367,250.1
19,2927,249.5
20,5174,248.2
20,2928,248.2
22,1984,247.7
23,4321,247.2
24,4801,246.3
24,4259,246.3
26,5567,238.6
27,7091,233.1
28,6645,231.6
29,2171,231.5
30,2918,225.7
31,5040,116.9
32,5298,116.8
33,2530,116.7
34,5521,116.4
35,5039,115.6
36,6342,115.5
37,5435,114.1
38,5219,112.2
39,4186,110.7
40,5396,110.1
41,5253,108.2
42,4322,108.1
43,3090,106.6
44,4880,106.2
45,5451,104.2
46,6880,103.4
47,6633,101.9
48,4325,100.1
49,5466,96.8
50,4646,67.4
1,5658,272.7
2,5181,260.1
3,4197,256.8
4,6100,250.8
5,5288,247.3
6,5564,243.6
7,5972,241.5
8,4801,241.0
9,5497,238.6
10,4259,234.0
11,4226,231.8
12,2022,231.0
13,2067,227.3
14,6696,226.4
15,5174,226.1
16,6553,222.5
17,5262,221.8
18,7091,220.2
19,4321,219.5
19,2987,219.5
21,5040,218.0
22,2928,217.0
23,6437,215.0
24,4322,213.5
25,3090,212.1
26,5521,206.1
27,1984,205.9
28,2947,204.7
29,2927,204.6
30,6098,193.5
31,5142,103.9
32,5567,101.1
33,2171,100.3
34,5723,98.5
35,2918,98.2
36,6880,97.4
36,5298,97.4
38,2530,96.8
39,6235,96.6
40,4367,96.5
40,5974,96.5
42,5039,96.2
43,6645,94.8
44,4678,93.3
45,4880,90.1
46,5168,89.8
47,6342,89.2
48,5396,86.6
49,5435,82.8
1,5658,269.5
2,4197,258.4
3,5181,251.5
4,6100,249.7
5,5288,247.5
6,6696,239.5
7,2022,236.8
8,4259,235.8
9,4226,235.4
10,5564,233.3
11,5497,231.9
12,5972,231.8
13,4801,231.3
14,2987,230.9
15,2947,226.6
16,4321,226.1
17,5064,226.0
18,4367,225.7
19,5174,225.6
20,3090,224.7
21,5262,223.7
22,2067,220.6
23,7091,220.1
24,5142,219.3
25,5974,219.1
26,2928,216.3
27,4322,213.8
28,5723,208.8
29,5518,204.0
30,5521,199.9
31,5567,105.8
32,1984,105.3
33,5040,104.5
34,5466,103.8
35,5298,103.5
36,5451,99.2
37,6327,98.6
38,5396,98.2
39,2927,96.2
40,5585,95.1
41,2530,94.4
42,5924,93.4
42,5168,93.4
44,6437,93.0
45,5515,92.4
46,6098,89.1
47,4880,88.7
48,2805,86.8
49,6633,77.4
1,5658,297.3
2,4197,290.5
3,5288,282.6
4,5497,278.0
5,5181,273.3
6,7091,265.1
7,6100,256.2
8,2067,255.7
9,2022,254.8
10,4259,251.2
11,5564,248.0
12,1984,247.1
13,5174,245.2
14,4801,244.5
15,6696,243.4
16,4226,242.7
16,2987,242.7
18,5972,241.0
19,5974,239.9
20,6437,239.0
21,6098,237.0
22,4646,231.8
23,2928,231.6
24,4322,231.0
25,2947,229.9
26,4141,229.2
27,5039,227.1
28,5298,223.4
29,6084,222.9
30,6698,210.6
31,5723,108.2
32,4367,107.8
33,4321,107.5
34,4678,107.3
35,4880,106.5
36,3090,106.2
37,5515,106.1
38,2927,105.9
39,6327,104.9
40,5567,103.9
41,5064,103.3
42,5585,102.8
43,5518,100.6
44,5521,100.1
45,5262,98.4
46,5142,98.2
47,5168,94.5
48,2530,92.1
49,5435,78.4
50,5626,63.5
1,5658,264.9
2,5181,249.4
3,4197,234.2
4,5497,225.2
5,6696,222.7
6,6098,221.1
7,5972,217.9
8,5174,206.6
9,6100,205.2
10,4801,204.2
11,2947,199.1
12,1984,196.4
13,4646,194.8
14,4226,191.7
15,2987,191.6
16,5974,186.0
17,5396,184.9
18,4322,184.3
19,4880,182.9
20,4678,182.4
21,2927,179.0
22,5435,178.9
23,5262,178.4
24,2067,177.8
25,5466,174.7
26,5039,174.1
26,5298,174.1
28,6698,173.8
29,5564,171.9
30,6165,165.4
31,5429,87.6
32,2928,87.2
33,5924,86.6
34,6084,84.8
35,3090,84.1
36,5567,83.5
37,5288,80.8
38,7091,80.2
39,4580,77.9
40,5723,77.4
41,6645,72.9
42,6437,72.5
43,2805,72.0
44,5757,71.1
45,6679,66.2
46,5109,65.1
47,2918,61.6
48,4599,61.4
49,3787,59.6
1,5497,307.3
2,5288,299.8
3,5658,296.7
4,5181,288.4
5,6100,281.9
6,5564,276.3
7,6288,275.8
8,4321,274.7
9,7091,273.5
9,4801,273.5
11,6098,272.7
12,5298,265.9
13,2067,265.0
14,5174,264.4
15,5972,261.9
16,5142,261.7
17,6698,261.6
18,5262,260.2
19,6696,256.2
19,5039,256.2
21,4322,255.4
22,6084,255.3
23,6085,254.5
24,6437,250.6
25,2918,248.6
26,2947,247.6
27,6165,246.3
28,6645,246.0
29,1984,245.0
30,5063,236.6
31,4963,126.1
32,2928,125.9
33,4141,125.8
34,4226,125.2
35,5237,124.7
36,2927,124.4
37,6553,124.2
38,5466,122.5
39,5939,122.0
40,4325,119.8
41,4880,118.3
42,5974,117.6
43,5924,117.3
44,4646,117.0
45,5429,115.4
46,5796,112.7
47,4186,111.4
48,5109,109.4
49,5396,109.1
50,5435,107.5
1,5658,299.0
2,7091,282.8
3,2918,281.9
4,2022,277.3
5,4259,276.9
6,6437,276.6
7,4801,270.5
8,4367,264.8
9,5262,260.2
10,4197,259.4
11,6696,257.4
12,5298,256.0
13,2067,254.7
14,5974,252.5
15,4141,251.3
16,4322,248.7
17,4226,248.0
